Capteur Luminosite,Capteur Sonore,Capteur Vibration,Capteur Monoxyde de carbone,Capteur Temperature,Date,
1019,790,299,69,23, 22:00:58 26/04/2018
1019,791,291,70,23, 22:01:12 26/04/2018
1019,791,314,70,23, 22:01:26 26/04/2018
1017,791,295,70,23, 22:01:40 26/04/2018
1019,791,325,70,23, 22:01:54 26/04/2018
1019,791,325,69,23, 22:02:08 26/04/2018
1016,791,341,70,23, 22:02:22 26/04/2018
1019,791,300,70,23, 22:02:36 26/04/2018
1018,790,311,70,23, 22:02:50 26/04/2018
1019,791,292,69,23, 22:03:04 26/04/2018
1019,791,329,70,23, 22:03:18 26/04/2018
1019,791,328,69,23, 22:03:33 26/04/2018
1019,791,349,70,23, 22:03:47 26/04/2018
1019,791,295,69,23, 22:04:01 26/04/2018
1019,791,344,69,23, 22:04:15 26/04/2018
1019,788,295,70,23, 22:04:29 26/04/2018
1019,791,334,70,23, 22:04:43 26/04/2018
1019,790,308,69,23, 22:04:57 26/04/2018
1019,790,338,69,23, 22:05:11 26/04/2018
1019,791,346,69,23, 22:05:25 26/04/2018
1019,791,294,69,23, 22:05:39 26/04/2018
1019,791,291,69,23, 22:05:53 26/04/2018
1019,791,336,68,23, 22:06:07 26/04/2018
1019,791,315,69,23, 22:06:21 26/04/2018
1019,791,292,70,23, 22:06:35 26/04/2018
1019,791,312,69,23, 22:06:49 26/04/2018
1019,791,330,69,23, 22:07:03 26/04/2018
1019,791,334,69,23, 22:07:17 26/04/2018
1019,791,330,69,23, 22:07:31 26/04/2018
1019,791,345,70,23, 22:07:45 26/04/2018
1019,791,345,69,23, 22:07:59 26/04/2018
1019,791,332,68,23, 22:08:13 26/04/2018
1019,791,330,69,23, 22:08:27 26/04/2018
1019,791,332,69,23, 22:08:41 26/04/2018
1019,791,327,68,23, 22:08:55 26/04/2018
1019,791,259,69,23, 22:09:09 26/04/2018
1019,791,337,68,23, 22:09:23 26/04/2018
1019,791,307,68,23, 22:09:37 26/04/2018
1019,791,282,69,23, 22:09:51 26/04/2018
1019,790,338,68,23, 22:10:05 26/04/2018
1019,791,338,68,23, 22:10:19 26/04/2018
1019,791,351,68,23, 22:10:33 26/04/2018
1019,791,299,68,23, 22:10:47 26/04/2018
1019,791,291,69,23, 22:11:01 26/04/2018
1019,791,288,69,23, 22:11:15 26/04/2018
1019,791,295,68,23, 22:11:29 26/04/2018
1019,791,302,68,23, 22:11:43 26/04/2018
1019,791,289,69,23, 22:11:57 26/04/2018
1020,790,328,69,23, 22:12:11 26/04/2018
1018,791,337,68,23, 22:12:25 26/04/2018
1019,791,339,68,23, 22:12:39 26/04/2018
1019,791,325,68,23, 22:12:53 26/04/2018
1019,791,288,68,23, 22:13:21 26/04/2018
1019,791,290,69,23, 22:13:35 26/04/2018
1019,791,319,68,23, 22:13:49 26/04/2018
1019,791,256,69,23, 22:14:03 26/04/2018
1019,788,283,69,23, 22:14:17 26/04/2018
1019,791,302,69,23, 22:14:31 26/04/2018
